text,label
"ดีล,เน็ต,แรง,ต้อนรับ,เดือน,กันยายน,เลข,ใช้,เพียง,เลข,ทรู,พอยท์,แลก,เน็ต,เลข,นาน,เลข,วัน,เริ่ม,เลข,กันยายน,เลข,เลข,กันยายน,เลข,เท่านั้น,ที่,ทรู,ไอ,ดี,คลิก,ลิงก์",0
"ช้อป,คุ้ม,ส่วนลด,เพียบ,คลิก,ลิงก์",0
"ปัง,สุด,หยุด,ไม่,อยู่,เพียง,เลข,บาท,เน็ต,เลข,ใช้ได้,เลข,ชม,สมัคร,ภายใน,เลข,เลข,กุมภาพันธ์,เลข,สมัคร,เลย,ที่,แอ,ป,คลิก,ลิงก์",0
"ประกัน,เดินทาง,จาก,ตัวดี,ชัวรันส์ลด,คณิต,เลข,วันที่,เท่านั้น,ลิงก์",0
"เชียร์,ติด,ขอบ,สนาม,กับ,ตัวเลข,เลข,ตั้งแต่,เลข,เลข,มีนาคม,ตัวเลข,เพียงแค่,สมัคร,แล้ว,ตรวจ,เลย,ทาง,รู,เลขที่,ทรู,ไอ,ลูกตัด,คลิก,ลิงก์",0
"หมุน,ปั๊บ,รับ,เฮง,เฮง,ไม่,หยุดยั้ง,ปัง,รับ,ปี,มังกร,คว้า,ทอง,สมาร์ท,โฟน,หรือ,คว้า,ทรู,พอยท์,มา,ครอบครอง,ให้,ยิ่ง,เฮง,เฮง,เฮง,ที่,ทรู,ไอ,ดี,คลิก,เลย,ลิงก์",0
"เสริม,ลูกค้า,เอไอเอส,ตอบรับ,การเปิดรับ,ทดลองใช้,ฟรี,คณิต,ยี่สิบสี่ชั่วโมง,หลังจากนั้น,ค่าบริการ,เดือน,ละ,ตัวเลข,บาท,รวม,เลือก,ใช้เป็นเครื่องมือ,สติกเกอร์,ได้รับ,แนว,ไม่,อั้น,กว่า,เลข,ล้าน,เสื้อผ้า,สมัคร,งานบริการ,จ่าย,สะดวก,ผ่านประสบการณ์,อารอน_เบอร์,คลิก,ลิงก์",0
"หน้าร้อน,แบบนี้,มา,เล่น,อินเตอร์เน็ต,ฟินๆ,เพียงแค่,ติดสินบน,เน็ต,คณิต,ใช้งาน,ได้รับ,เลข,วัน,เท่านั้น,เลข,บาท,เฉพาะที่,คลิก,ลิงก์",0
"สิ้น,เตือน,แล้ว,มา,ช้อป,กันที่,ลา,ซา,ต้า,บัตรกำนัล,ลด,สูงสุด,เลข,แม็ท,ลิงก์",0
"แจก,จุใจ,ปลายปี,ที่,เกม,หมุน,วง,ล้อ,ทั้ง,ทอง,มือถือ,เลข,ล้าน,ทรู,พอยท์,และ,อื่นๆ,เพียบ,เล่น,ไต้,ทุกวัน,เลข,ตุลาคม,เลข,เลข,มกราคม,เลขที่,ทรู,ไอ,ดี,เล่น,ฟรี,ลิงก์",0
"คณิต,คือ,รหัส,สำหรับ,รีเซ็ต,รหัสผ่าน,ของ,คุณ",0
"ฮิต,มาแรง,รัก,ไป,แล้ว,แบงค์,โมเดิร์น,หัวใจ,ปลาดาว,สมัคร,เพลง,รอ,สาย,ใช้,ฟรี,เลข,ด,โทรเลข,เลข,คลิก,ลิงก์",0
"ทรูมูฟ,ตัวเอช,หมายเลข,โค้ด,ผู้ซื้อสินค้าและบริการ,เบอร์,มี,ด้านบน,ดิน,ต้อง,ชำระ,ความสมบูรณ์,เลข,คณิตศาสตร์,บาทา,กรุณา,ชำระ,ค่าบริการ,เพื่อ,การใช้งาน,ที่,ต่อเนื่อง,คลิก,ลิงก์,หรือ,พูด,เบอร์,ที่,เลข,ขออภัย,หาก,ชำระ,แล้ว,สะดวกสบาย,ง่าย,กว่า,เพียง,สมัคร,แพลง,ชำระ,อัตโนมัติ,ได้รับ,ส่วนลด,เลข,พร้อม,อินเทอร์เน็ต,ฟรี,ตัวเลข,เลข,เดือน,นาน,คณิต,จันทร์,สนใจ,สมัคร,ติดต่อ,ธนาคาร,ผู้ครอบครอง,บัตร,ทรู,ช็อป,หรือ,ส่งโทรเลข",0
"ทรู,ไอ,เซอร์วิส,ครบ,ทุก,บริการ,ทรู,เช็ก,ยอด,เปลี่ยน,แพ็กเกจ,ซื้อ,แพ็ก,เสริม,หรือ,ชำระ,ค่าบริการ,ทำได้,ง่ายๆ,ใน,ที่,เดียว,ที่,แอ,ป,ทรู,ไอ,เซอร์วิส,ลิงก์",0
"โปร,แรง,ดับ,ร้อน,เน็ต,เต็ม,ส,ปิด,ให้,แบบ,จู,กๆ,เลข,ฟรี,เลข,เลข,วัน,เพียง,เลข,บา,ทก,ต,เลข,เลข,ถึง,เลข,มีนาคม,นี้,คลิก,ลิงก์",0
"คณิต,คณิตศาสตร์,โค,เรียด,อง,ลด,อย่างร้ายแรง,สุด,คณิต,กระปุก,เลข,ลิงก์,ยกเลิก,ข่าววงใน,เข้า,แอ,ปฯ,ฉัน,ตั้งค่า,รายนาม,ตั้งค่า,การ,แจ้ง,เตือน",0
"เน็ต,ไม่,อั้น,เร็ว,เลข,นาน,เลข,ชม,เพียง,เลข,บาท,พร้อม,ร้อง,คาราโอเกะ,เพลง,ฮิต,ไม่,อั้น,ผ่าน,แอ,ป,สมัคร,กด,เลข,เลข",0
"ลูกค้า,เอา,สิทธิ์,ให้ทำงาน,ความจุ,เลข,จ่าย,ฟรี,ทันทีทันใด,นาน,ตัวเลข,จันทรา,ประสาท,คุณ,เก็บ,อินฟอร์เมชั่น,สลักสำคัญ,ภาพจิตรกรรม,เครื่องบันทึกวิดีโอ,ได้,จุใจ,และ,สะดวก,ยิ่งขึ้น,จากนั้น,ค่าบริการ,คณิต,บ,ดวงจันทร์,กด,รับ,สิทธิในการเข้าถึง,คลิก,ลิงก์,จำกัด,คณิต,หวย,เลข,คณิต,การเปิดรับ",0
"รีสอร์ท,สุด,หล่อ,ส่วนตัว,แบบ,ติด,ทะเล,ใช้,เลข,ทรู,พอยท์,รับ,ส่วนลด,ห้องพัก,สุด,พิเศษ,มูลค่า,เลข,บาท,ซี,เน,รี่,บีช,รีสอร์ท,เลข,กย,เลข,เลข,เม,ย,เลข,คลิก,ลิงก์",0
"ขยาย,แล้ว,ไม่,คิด,เรื่องราว,หยุมหยิม,หรอก,หยุ,ม,หัว,กัน,ไปยัง,เลย,ส่ง,สติกเกอร์,ไปยัง,หยุ,ม,ใน,แชท,เลย,โหลด,ง่ายๆ,ที่,ออกเงิน,สะดวก,ผ่านประสบการณ์,อารอน_เบอร์,ลิงก์",0
"แจก,ฟรี,ไอเทม,พิเศษ,ให้,เกม,เมอร์,ทุก,ค่าย,เฉพาะ,ใน,งาน,เลข,ณ,ศูนย์การประชุมแห่งชาติสิริกิติ์,เลข,ตุลาคม,เลข,เลข,ตุลาคม,เลข,ลิงก์",0
"โค้งสุดท้าย,แจก,ทอง,ฟรี,กระหน่ำ,ทั้ง,เดือน,กันยายน,เลข,ทุกวัน,จันทร์,เสาร์,ตั้งแต่,เลข,กันยายน,เลข,เลข,กันยายน,เลข,เล่น,ที่,ทรู,ไอ,ตี,คลิก,เล่น,เลย,ลิงก์",0
"เที่ยว,ข้างบน,ดาดฟ้า,อัลเลโกร,แรง,ถึง,ทั่วโลก,ใช้,ง่ายดาย,ไม่ต้อง,กลายสภาพ,ซิม,กับข้าว,แพ็ก,เน็ต,โรม,มิ่ง,เริ่ม,เพียงแค่,คณิตศาสตร์,เท้า,เพิ่มเติม,ฟรี,ประกัน,โดยสาร,และ,สิทธิพิเศษ,อีก,เพียบ,คลิก,ลิงก์",0
"ทรูมูฟ,เอช,หมายเลข,รหัส,ลูกค้า,เบอร์,มี,ยอด,ที่,ต้อง,ชำระ,ทั้งหมด,เลข,เลข,บาท,กรุณา,ชำระ,ค่าบริการ,เพื่อ,การใช้งาน,ที่,ต่อเนื่อง,คลิก,ลิงก์,หรือ,บอก,เบอร์,ที่,เลข,ขออภัย,หาก,ชำระ,แล้ว,สะดวกสบาย,ง่าย,กว่า,เพียง,สมัคร,หัก,ชำระ,อัตโนมัติ,รับ,ส่วนลด,เลข,พร้อม,เน็ต,ฟรี,เลข,เลข,เดือน,นาน,เลข,เดือน,สนใจ,สมัคร,ติดต่อ,ธนาคาร,เจ้าของ,บัตร,ทรู,ช็อป,หรือ,โทรเลข",0
"ธนาคาร,เกษตรกร,ไทย,ยกเลิก,ยื่น,แนบ,ลิงก์,ให้,ลูกค้า,แล้ว,ระวัง,อย่า,ดัน,ลิงก์,ดิน,มิจฉาชีพ,ยื่น,แทรก,เข้า,กล่อง,ข้อความ,เดียวกัน,กับ,ของ,สถาบันการเงิน",0
"อิ่ม,ฟิน,เวอร์,ส่งท้าย,ปี,เลือก,รับ,ฟรี,เมนู,กับ,เลข,แบรนด์,ดัง,เฉพาะ,ลูกค้า,ดีแทค,และ,ใช้,เลข,คอยน์,สิทธิ์,มีจำกัด,ถึง,เลข,ธค,เลข,คลิก,ลิงก์",0
"ยินดีต้อนรับ,เข้าสู่,คุณ,มัด,บัญชี,ฉบับเต็ม,แล้ว,ขณะนี้,คุณ,เป็นเจ้าของ,คณิต,พอยท์,เริ่มต้น,ใช้,เลย,ลิงก์",0
"ทำความเข้าใจ,สิทธิพิเศษ,พระจันทร์,กันยายน,แม็ท,สำหรับ,ลูกค้า,ทรู,บลู,คลิก,ลิงก์",0
"สิทธิพิเศษ,สำหรับ,ลูกค้า,จะ,ได้รับ,ฟรี,ตั๋ว,ชม,ภาพยนตร์,เลข,ใบ,เมื่อ,ช้อป,ใน,ศูนย์การค้า,หรือ,ทาง,ออนไลน์,ขั้นต่ำ,เลข,บาท,รับ,สิทธิ์,ได้,ตั้งแต่,เลข,มิถุนายน,เลข,เลข,มิถุนายน,เลข,เพิ่มเติม,คลิก,ลิงก์",0
"เริ่มต้น,เลข,บาท,เดือน,สมัคร,แล้ว,รวมยอด,เพื่อ,อัปเกรด,เป็น,สิทธิ์,เซ,เร,เนต,ที่สูง,ขึ้น,ได้,สมัคร,คลิก,ลิงก์",0
"เซ,ล,หลัก,วันพระราชสมภพ,ชื่อทางการค้า,ดัง,ลด,แรง,สูงสุด,เลขที่,ลิงก์",0
"พร้อม,รับมือ,ทุก,เหตุ,ไม่,คาดฝัน,ด้วย,ประกัน,อุบัติเหตุ,เบี้ย,เริ่ม,แค่,วัน,ละ,เลข,บาท,สมัคร,วันนี้,ลด,เพิ่ม,อีก,เลข,บาท,ทันที,ลิงก์",0
"รู้,ดวง,กลายสภาพ,ชีวิต,ให้,ปัง,จาน,หมอดู,ซื่อ,ตัง,เริ่มต้น,คณิต,ลิงก์",0
"ห้าม,พลาด,รับ,สิทธิ์,เฉพาะ,เบอร์,คุณ,เน็ต,เต็ม,สปีด,เลข,เลข,บาท,เลข,วัน,โทรเลข,เลข,หรือ,คลิก,ลิงก์,ถึง,เลข,กพ,นี้",0
"ลด,แรง,คูปอง,ทรู,คอ,ฟ,ฟี่,เพียง,เลข,เท้า,ปกติ,แม็ท,บาท,สำหรับ,เครื่องดื่ม,ไซส์,ซึ่งมีจิตปกติ,กด,ซื้อ,สถานที่,เลข,คณิต,โทรศัพท์หา,ออกจากงาน,หรือ,ลิงก์",0
"แจกจ่าย,จุใจ,ปลายปี,สถานที่,เกมการแข่งขัน,หมุน,วง,ล้อ,ทั้ง,ที่เป็นทอง,มือถือ,เลข,ล้าน,ทรู,พอยท์,และ,อื่นๆ,เพียบ,เล่นดนตรี,ไต้,ทุกวัน,เลข,เดือนตุลาคม,เลข,เลข,มกราคม,เลขที่,ทรู,ตัวไอ,ดี,เล่น,ฟรี,ลิงก์",0
"รหัส,นี้,ใช้,สำหรับ,กรอก,ผ่าน,แอ,ป,เพื่อ,เพิ่ม,อุปกรณ์,ใหม่,ด้วย,ตนเอง,เท่านั้น,ห้าม,ใช้,กรอก,บน,ช่องทาง,อื่น,และ,โปร,ตระ,วัง,มิจฉาชีพ,สอบถาม,ข้อมูล,เลข,เลข",0
"ไม่,สามารถ,จัดส่ง,พัสดุ,ได้มา,กรุณา,ติดต่อ,พนง.,ลิงก์",0
"เรียนรู้,ผ่าน,เกม,เสริม,ทักษะ,สำหรับ,เด็ก,กว่า,เลข,เกม,สมัคร,เลย,เลข,บาท,สัปดาห์,ลิงก์",0
"ช้อป,ตี,ลเต็ตลด,ด่วน,ตี,ลลด,สูงสุด,เลข,คลิก,ลิงก์",0
"ลด,สูงสุด,เลข,ดีล,ชวน,เปย์,ส่งท้าย,เดือน,ที่,ลิงก์",0
"ใช้งาน,เลข,คะแนน,แล,กรับ,กระเป๋า,สิ่งทอ,ตัวเลข,เมื่อ,ซื้อ,หนังสือหนังหา,ครบ,แม็ท,เลขที่,ซุ้มสำหรับออกร้าน,นายจ้าง,อินทร์,คณิตศาสตร์,การงาน,วีก,เล่ม,แห่งชาติ,เลข,คณิต,ชั้น,ศูนย์,ฯ,สิริกิติ์,แม็ท,มีนาคม,คณิต,เมษายน,คณิตศาสตร์,คลิก,ลิงก์",0
"ได้,ฟรี,วัคซีน,ไข้หวัดใหญ่,คณิต,เข็ม,จาก,โครงการ,ไอ,และ,สิทธิพิเศษ,สำหรับ,เด็กในครรภ์,อายุ,ไม่,อย่างมากเกินไป,คณิต,ชั้น,อีก,มากมาย,สิทธิ์,จำนวน,จำกัด,สนใจ,ให้ไว,คลิก,ลิงก์",0
"ขอบคุณ,ที่,ชำระ,เลข,บาท,เลข,เลข,เลข,ลิงก์",0
"ขอบคุณ,ดิน,ชำระ,เลข,บ.,คณิตศาสตร์,เลข,แม็ท,ลิงก์",0
"เพิ่มเติม,เฉพาะ,คุณ,ดู,หนัง,คณิต,บาท,เท่านั้น,กรอก,โค้ด,เลข,ธค,แม็ท,คณิต,มค,แม็ท",0
"เล่นดนตรี,เน็ต,ดู,หนัง,ซีรีส์,เพลิน,ได้,ทั้งวัน,ใช้,เพียงแค่,เลข,ทรู,พอยท์,แลก,เน็ต,ไม่,อั้น,แม็ท,เลข,ชม,วันที่,เลข,มีนาคม,คณิต,ตัวเลข,มีนาคม,เลขที่,ทรู,ไอ,พระปิตตะ,คลิก,เลย,ลิงก์",0
"ฟิน,นี้,ฟรี,เลือก,เลข,อร่อย,สถานที่,แค่,บรรจุ,แม็ท,ทรู,พอยท์,เฉพาะ,ศ.,อาทิตย์,ตัวเลข,ตัวเลข,เดือนธันวาคม,คณิต,คลิก,ลิงก์",0
"เหมา,โทร,สุด,คุ้ม,วันนี้,ให้,คุณ,โทร,ทุก,เครือข่าย,ฟรี,เลข,นาที,นาน,เลข,วัน,แค่,เลข,บาท,สมัคร,กด,เลข,เลข",0
"ไม่,สามารถ,จัดส่ง,พัสดุ,ได้,กรุณา,ติดต่อ,พนักงาน,ลิงก์",0
"ฟิน,ทุกวัน,แจก,ที่เป็นทอง,พระจันทร์,เสาร์,บรรเลง,ฟรี,ทุก,วันที่,วัน,แม็ท,เลข,กันยายน,แม็ท,บรรเลง,เลย,จุด,ทรู,ไอ,ดี,คลิก,ลิงก์",0
"ลา,ลดความรุนแรง,ด้าช้อป,ดีล,ดี,ส่งท้าย,ปี,ช่วย,เปย์,เลข,ลิงก์",0
"ร่วม,แชร์,ประสบการณ์,ช้อป,ที่,โลตัส,ลุ้น,ได้,เลข,โลตัส,คอยน์,ลิงก์",0
"ซื้อ,ประกันชีวิต,อาวุโส,โอเค,มอบ,พ่อแม่,คุ้ม,ครองชีวิต,มากที่สุด,คณิต,เลข,บ.,เริ่ม,เพียง,วันที่,ละ,แม็ท,เท้า,ไม่ต้อง,ตรวจดู,สุขภาพ,สมัคร,ง่ายดาย,เป็นโรค,อะไร,ก็,สมัคร,ได้รับ,จาก,คลิก,ลิงก์",0
"รู้,ดวง,เปลี่ยน,ชีวิต,ให้,ปัง,กับ,หมอดู,ซื่อ,ตัง,เริ่มต้น,เลข,ลิงก์",0
"เซ,ล,ใหญ่,วันเกิด,แบรนด์,ดัง,ลด,แรง,สูงสุด,เลขที่,ลิงก์",0
"คนทรยศ,ความไว,ห้าม,พลาด,คณิตศาสตร์,คณิต,ตั้งแต่,คณิตศาสตร์,ตัวเลข,เมษายน,แม็ท,เพียงแค่,สมัคร,แล้ว,ดู,เลย,ทาง,โพรง,เลขที่,ทรู,ไอ,ดี,คลิก,ลิงก์",0
"รับ,ส่วนลด,คณิตศาสตร์,บาท,เมื่อ,ช้อป,แบรนด์,แฟ,ชัน,ระดับโลก,โดย,คนไทย,เก็บ,บัตรกำนัล,ส่วนลด,เลย,คลิก,ลิงก์",0
"รหัส,ของ,คุณ,คือ,เลข,รหัส,มีอายุ,เลข,นาที",0
"ใช้,แม็ท,เลข,ใน,ตัวเลข,นาที,ห้าม,บอก,นี้,แก่,ผู้อื่น,ไม่,ว่า,เคส,ใด",0
"ใช้งาน,ใส่รหัส,เลข,มีอายุ,เลข,นาที,อย่า,เผย,รหัส",0
"เลือก,แพ็กเกจ,ที่,ใช่,ด้วย,บริการ,แนะนำ,โปร,จาก,ทรูมูฟ,เอช,สะดวก,ง่าย,ที่,แอ,ป,ทรู,ไอ,เซอร์วิส,ลิงก์",0
"ลูกค้า,ทรู,ไอ,ดี,รับ,ชม,ซีรีส์,จีน,เล่ห์,รัก,วัง,คุ,น,หนิง,พร้อม,ซับ,พากย์,ไทย,ครบ,ทุก,ตอนที่,ทรู,ไอ,ดี,คลิก,ลิงก์",0
"ฟิน,นี้,ฟรี,เลือก,เลข,อร่อย,ที่,แค่,มี,เลข,ทรู,พอยท์,เฉพาะ,ศุกร์,อาทิตย์,เลข,เลข,ธันวาคม,เลข,คลิก,ลิงก์",0
"เลข,คณิตศาสตร์,สำหรับ,สมัคร,อย่า,พูด,โค้ด,นี้,กับข้าว,ปัจเจกบุคคล,อื่น",0
"มีนา,ต้อง,มี,โปร,ตาข่าย,เต็ม,สปีด,ตัวเลข,คณิตศาสตร์,ช่วงวัน,แม็ท,บาท,ราคา,เต็ม,ตัวเลข,เท้า,คลิก,ลิงก์",0
"ยิ่ง,ใช้เป็นเครื่องมือ,มากมาย,ยิ่ง,ได้รับ,กรับ,โบนัส,โทร,ฟรี,ตัวเลข,จาก,เพียงแค่,คุณ,รวบรวม,ยอด,ให้ทำงาน,ครบ,คณิตศาสตร์,บาท,ภายในประเทศ,ตัวเลข,คณิต,ตัวเลข,เงินโบนัส,จ่าย,โทรหา,และ,ส่งบอล,ในประเทศ,รับ,เลข,วันที่",0
"เที่ยว,แบบ,ไหน,ก็,เลือก,ความ,คุ้มครอง,เอง,ได้รับ,ตรง,ใจ,เริ่ม,แค่,ทริป,ละ,ตัวเลข,บาท,กรอก,โค้ด,ลด,คณิตศาสตร์,ถึง,เลข,สิงหาคม,นี้,รีบ,เลย,ลิงก์",0
"ใบเสร็จ,อิเล็กทรอนิกส์,ลิงก์",0
"เลข,เลข,โค,เรียด,อง,ลด,หนัก,สุด,เลข,กระปุก,เลข,ลิงก์,ยกเลิก,ข่าวสาร,เข้า,แอ,ปฯ,ฉัน,ตั้งค่า,บัญชี,ตั้งค่า,การ,แจ้ง,เตือน",0
"จะ,เป็นเจ้าของ,การ,เรียกเก็บเงิน,จำนวน,เลข,เลข,เท้า,สำหรับ,การ,ซื้อ,โปรดักต์,และ,งานบริการ,จาก,เลขที่,อ้าง,อึง,เลข,เลข,คณิตศาสตร์,ศึกษา,เสริม,ได้ที่,ลิงก์",0
"เลข,ตัวเลข,นี้,แจก,โค้ด,ส่ง,ฟรี,ช้อป,เลย,ลิงก์",0
"แจก,จุใจ,ของกำนัล,ปลายปี,แจก,ทั้ง,สีทอง,ทั้ง,มือถือ,คณิตศาสตร์,ล้าน,ทรู,พอยท์,ของรางวัล,เพียบ,บรรเลง,ได้,ทุกวัน,เลข,ตุลาคม,คณิต,เลข,มกราคม,เลขที่,ทรู,ตัวไอ,ที่ดี,บรรเลง,ฟรี,ลิงก์",0
"ประกัน,สุขภาพ,จาก,เบี้ย,ฯ,เริ่มต้น,เลข,เท้า,วันที่,คุ้มครอง,ค่ารักษาพยาบาล,มากที่สุด,เลข,แม็ท,บาท,ครอบคลุม,ทั้ง,ผู้ป่วยใน,และ,ผู้ป่วยนอก,สมัคร,ง่าย,เพียง,แก้ข้อกล่าวหา,สุขภาพ,เลข,ข้อ,มีความสนใจ,คลิก,ลิงก์",0
"ดู,บอล,พรีเมียร์,ลีก,และ,บอล,ยุโรป,สด,กว่า,เลข,แมตช์,เพียง,สมัคร,แพ็กเกจ,เริ่มต้น,เลข,บาท,เตือน,ที่,ทรู,ไอ,ดี,สมัคร,เลย,ลิงก์",0
"อัตราดอกเบี้ย,ปกติ,แม็ท,ตัวเลข,ตัวเลข,ต่อ,ปี,กู้,เท่าที่จำเป็น,และ,ชำระคืน,ไหว,ขออภัย,หาก,ผลิต,รายการ,แล้ว,แคนเซิล,ได้,โทร,อารอน_เบอร์",0
"ติ่ง,ซีรีส์,จีน,ชม,และ,พร้อม,เน็ต,เลข,สำหรับ,แอ,ป,เตือน,ละ,เลข,บาท,กด,เลข,เลข,หรือ,คลิก,ลิงก์",0
"เฮง,ได้มา,เฮง,ถุงน้ำดี,กับ,โปรโมชัน,สุด,เฮง,จาก,ซื้อ,กองทุน,ใด,ก็ได้,ครบ,เลข,เลข,ตีน,พร้อม,กรอ,กรับ,เงินโอน,เข้าบัญชี,คณิตศาสตร์,บาทา,ทุ่ม,ทำให้เพิ่ม,ได้รับ,เงินรางวัล,เพิ่ม,สูงสุด,คณิต,เลข,ตีน,วันนี้,ตัวเลข,มีนาคม,คณิตศาสตร์,สอบถาม,งด,โทรศัพท์หา,เบอร์",0
"จ่าย,สะดวก,ปลอดภัย,ไม่,เสียเวลา,เดินทาง,สามารถ,ชำระ,ค่าน้ำค่าไฟ,ค่า,บัตรเครดิต,สินเชื่อ,ประกันภัย,ประกันชีวิต,หรือ,อื่นๆ,ผ่าน,คลิก,ลิงก์",0
"ลุ้น,เป็น,เศรษฐี,กด,เลข,สมัคร,บริการ,สุขภาพ,เลข,บข,ครับ,ทอง,บัตรเติมเงิน,เลข,บาท",0
"สัมผัส,เน็ต,บ้าน,สปีด,แรง,ที่มา,พร้อมกับ,ความบันเทิง,ชั้นนำ,ระดับโลก,แบบ,จุใจ,ผ่าน,พร้อม,ได้รับ,ซิม,มือถือ,เลข,นาน,เลข,เดือน,ครบ,คุ้ม,จบ,ใน,แพ็ก,เดียว,ใน,มูลค่า,สุด,พิเศษ,คณิต,บาท,เดือน,จาก,ปกติ,คณิตศาสตร์,บ.,พร้อม,ตอบรับ,การเปิดรับ,เซ,เร,เนด,ตามเงื่อนไข,ที่,ถูกกำหนด,สมัคร,คลิก,ลิงก์",0
"เซ,ล,ใหญ่,บัตรกำนัล,วันประสูติ,ลด,สูงสุด,คณิต,เลข,คลิก,ลิงก์",0
"ขวบ,ชง,ก็,ชิล,ได้รับ,สบายใจ,รับ,ฟรี,ประกัน,ที่อยู่อาศัย,คุ้มครอง,เลข,จันทร์,เพียง,สมัคร,บริการเสริม,กล้องวงจรปิด,ผู้เชี่ยวชาญ,พร้อม,บริการ,คลาวต์,เลข,บาท,คลิก,ลิงก์",0
"เริ่ม,ต้นปี,กับ,เอไอเอส,พอยท์,มอบ,ความ,พิเศษ,มากมาย,ไม่,ว่า,จะ,กิน,เที่ยว,ช้อ,ปสุ,ด,คุ้ม,และ,เพิ่ม,ทางเลือก,ให้,คุณ,ใช้,คะแนน,สะสม,จาก,พาร์ตเนอร์,บาง,จาก,แล,กรับ,สิทธิพิเศษ,ต่างๆ,ได้,บน,แอ,ป,ตั้งแต่,เลข,มกราคม,เลข,เลข,มีนาคม,เลข,เพิ่มเติม,คลิก,ลิงก์",0
"พิเศษ,ต้อนรับ,กันยายน,ลูกค้า,ทรู,รับ,ฟรี,ประกันชีวิต,จา,กรับ,เลข,เลข,บาท,เมื่อ,เสียชีวิต,กรณี,เจ็บป่วย,หรือ,อุบัติเหตุ,คุ้มครอง,ถึง,เลข,เมษายน,เลข,คลิก,ลงทะเบียน,ลิงก์",0
"พิเศษ,กว่า,ใคร,ที่,เติม,เกม,ลด,เลข,ไม่,จำกัด,ส่วนลด,สูงสุด,ใช้,โค้ด,เลข,เลข,ห้าม,พลาด,ลิงก์",0
"รับเงิน,คืน,ทันที,เลข,บาท,เพิ่ม,ความ,ปัง,จ่าย,บิล,ทรู,ผ่าน,ทรู,มัน,นี่,รับเงิน,คืน,ทันที,คลิก,จ่าย,เลย",0
"อย่า,ช้า,โหลด,แอ,ป,ผูก,บัตร,แลก,ตั๋ว,ขึ้น,ฟรี,ลิงก์",0
"รับ,ฟรี,ประกันชีวิต,คุ้มครอง,สูงสุด,เลข,เลข,บาท,เพียง,ซื้อ,แพ็ก,เสริม,เน็ต,เริ่มต้น,เพียง,เลข,บาท,ต่อ,เดือน,คลิก,ลิงก์",0
"คุ้ม,ยิ่งกว่า,คุ้ม,เติม,เน็ต,เต็ม,สปีด,คณิตศาสตร์,นาน,เลข,วันที่,เท่านั้น,คณิต,บาทา,แถม,ฟรี,คูปอง,แมค,งอก,นัลด์,เลข,เท้า,กด,เลข,ตัวเลข,คลิก,ลิงก์",0
"เปย์,เดย์,เปย์,ให้,คุ้ม,เตรียมตัว,ให้,พร้อม,เงินเดือน,ออก,แล้ว,ช้อป,เลย,โค้ด,ส่วนลด,สูงสุด,เลข,พร้อม,โค้ด,ส่ง,ฟรี,ตั้งแต่,เลข,สิงหาคม,เลข,เลข,กันยายน,เลข,ไป,ช้อป,กันที่,ทรู,ไอ,ดี,คลิก,ลิงก์",0
"วัน,เสาร์,แจก,ทอง,ฟรี,แจก,ทอง,ทุก,จันทร์,เสาร์,แจก,มือถือ,และ,เลข,ทุก,วันอาทิตย์,ตลอด,เดือน,มีนาคม,เลข,เล่น,ฟรี,ทุก,วันที่,ทรู,ไอ,ดี,คลิก,ลิงก์",0
"ดีแทค,ห่วงใย,เพราะ,อุบัติเหตุ,ให้กำเนิด,ได้,ทุกเวลา,เป็นเจ้าของ,ประกัน,ไว้,ชัวร์,กว่า,คุ้มครอง,สูงสุด,เลข,แสน,ที่,ดีแทค,ถุงน้ำดี,ชัวรันส์,วันนี้,ลด,ทันทีทันใด,แม็ท,บาท,เพียง,ใส่,โค้ด,คณิต,ลิงก์",0
"ดีแทค,ห่วงใย,นัก,ช้อป,ช้อปปิ้ง,ออนไลน์,แบบ,ไร้กังวล,ซื้อ,ของ,ไม่,ใด้,ของ,ก็,เคลม,ได้,ลด,พิเศษ,ถึง,เลข,ใส่,โค้ด,ที่,ดี,ชัวรันส์,ลิงก์",0
"ฟิน,สุด,ๆ,กับ,กง,มอ,อป,ป้า,จาก,เรือง,ด้วย,สิทธิพิเศษ,ดู,ฟรี,แพ็กเกจ,คณิต,วัน,ดัน,ได้รับ,สิทธิในการเข้าถึง,เลย,จุด,ลิงก์",0
"เลข,เลข,เซ,ลลต,สับ,รับ,ซัมเมอร์,คูปอง,ลด,สูงสุด,เลข,เลข,ลิงก์",0
"ยก,ขบวน,มา,อิ่ม,เอาใจ,สาย,กิน,กับ,เลข,ร้าน,ดัง,พร้อม,รับ,โปร,พิเศษ,เด็ต,จะ,ฟิน,ไทย,ๆ,อร่อย,สไตล์,ญี่ปุ่น,หรือ,เต็มอิ่ม,แบบ,อินเตอร์,คลิก,เลย,ลิงก์",0
"ประกัน,เดินทาง,จาก,ดี,ชัวรันส์ลด,เลข,เลข,วัน,เท่านั้น,ลิงก์",0
"ที่ยังไม่ใช้,เทคโนโลยี,ลด,อุณหภูมิ,ผิว,ฟรี,ซ,ผิว,ตรวจ,อ่อนเยาว์,เชิญชวน,ได้,ผลิตภัณฑ์,ทดลอง,ถึง,แม็ท,มกราคม,เลข,ลิงก์",0
"โปรด,ยืนยัน,บัญชี,ของ,คุณ,ไม่เช่นนั้น,ม้น,จะ,ถู,กลบ,ลิงก์",0
